n,W,b,Tiempo,Metodo,nodos
9300,3500,8397,1570.9,Dinamica,
1800,8100,4088,545.906,Dinamica,
1100,1400,2663,52.46,Dinamica,
7600,2900,6824,1014.54,Dinamica,
6400,100,5098,28.2522,Dinamica,
2700,4900,3930,498.88,Dinamica,
2900,4100,4229,465.885,Dinamica,
9500,10000,8553,5284.5,Dinamica,
7400,5600,6858,1942,Dinamica,
8100,8600,7516,3597.61,Dinamica,
1800,6600,3649,431.296,Dinamica,
4200,3200,5414,537.326,Dinamica,
1200,3600,2941,150.179,Dinamica,
9300,9200,7854,4928.19,Dinamica,
8900,5900,7633,2725.31,Dinamica,
8800,7900,7951,3697.4,Dinamica,
1200,2300,2871,94.0315,Dinamica,
3700,4300,5237,663.305,Dinamica,
7100,7500,7162,2769.6,Dinamica,
4700,8600,5451,1997.6,Dinamica,
4700,9500,5960,2051.02,Dinamica,
3200,5000,4555,631.9,Dinamica,
2700,6600,4277,759.593,Dinamica,
3200,500,4656,61.4576,Dinamica,
5100,4600,5868,1021.43,Dinamica,
4000,9400,5376,1802.5,Dinamica,
3400,1000,5163,130.144,Dinamica,
3900,700,4726,111.907,Dinamica,
8700,3700,7220,1587.83,Dinamica,
600,4000,2150,68.6051,Dinamica,
8500,3900,7593,1632.34,Dinamica,
2700,5300,3786,552.671,Dinamica,
9400,2200,7746,970.869,Dinamica,
3500,6200,4933,881.257,Dinamica,
9500,6300,7411,3122.46,Dinamica,
7500,9000,7510,3594.34,Dinamica,
9400,8800,7917,4426.19,Dinamica,
2900,1400,4388,155.552,Dinamica,
6300,3700,7349,1017.56,Dinamica,
3300,3200,4947,424.909,Dinamica,
4200,7300,5443,1473.84,Dinamica,
6400,5900,6226,1768.71,Dinamica,
600,3800,2353,70.2301,Dinamica,
5200,5300,5476,1228.76,Dinamica,
6700,9700,6661,3325.05,Dinamica,
6900,600,6498,161.83,Dinamica,
8000,3300,7401,1303.72,Dinamica,
6800,3200,6558,953.455,Dinamica,
5200,200,5752,42.412,Dinamica,
8300,1600,7444,583.214,Dinamica,
900,8900,2445,307.366,Dinamica,
4900,1300,5936,263.227,Dinamica,
5400,8600,5760,2204.74,Dinamica,
1900,1500,3501,103.518,Dinamica,
6500,5400,6468,1655.77,Dinamica,
2200,9600,3431,893.895,Dinamica,
4600,2600,5741,485.715,Dinamica,
8500,9500,6638,4438.53,Dinamica,
3000,7500,4336,945.118,Dinamica,
1800,200,3243,18.1675,Dinamica,
9900,9300,8395,5233.69,Dinamica,
2000,6000,3804,448.946,Dinamica,
8100,9900,7616,4467.62,Dinamica,
5500,900,6179,195.302,Dinamica,
2900,3700,4201,399.38,Dinamica,
6600,4700,6664,1460.64,Dinamica,
9500,9600,7174,5231.68,Dinamica,
4000,4900,5027,821.754,Dinamica,
7900,5200,6961,1982.48,Dinamica,
1700,700,3065,42.3823,Dinamica,
9600,2300,9036,1068.79,Dinamica,
5600,2400,6122,575.242,Dinamica,
5000,300,5479,60.2051,Dinamica,
6600,1800,6837,497.884,Dinamica,
5900,2900,6572,715.521,Dinamica,
7100,4100,6839,1320.11,Dinamica,
4900,8900,6133,2142.44,Dinamica,
4900,4700,5752,994.711,Dinamica,
8700,4600,7702,1999.63,Dinamica,
3400,2400,5022,314.697,Dinamica,
4500,7700,6056,1595.88,Dinamica,
500,6600,1638,97.3479,Dinamica,
4300,6200,4848,1237.16,Dinamica,
9600,3200,7916,1461.6,Dinamica,
2000,3300,3391,243.699,Dinamica,
3100,3200,4593,378.183,Dinamica,
4200,1300,5545,213.491,Dinamica,
6900,300,5957,82.1791,Dinamica,
7400,5200,6918,1811.43,Dinamica,
1300,6400,3100,264.689,Dinamica,
3700,7900,5089,1262.93,Dinamica,
6300,700,6093,197.521,Dinamica,
8600,2900,7677,1152.93,Dinamica,
7700,5200,7153,1957.37,Dinamica,
9700,5100,7885,2591.56,Dinamica,
400,2400,1622,31.0312,Dinamica,
1500,7600,2885,426.444,Dinamica,
5100,3600,5876,779.828,Dinamica,
7700,7400,6798,3118.18,Dinamica,
6300,2600,6274,706.515,Dinamica,
7900,9800,7225,4166.74,Dinamica,
5000,4700,6034,1030.24,Dinamica,
4700,500,5482,93.8476,Dinamica,
8500,4600,7832,1938,Dinamica,
8800,3900,6982,1799.76,Dinamica,
7400,3800,6928,1325.79,Dinamica,
3300,5200,4494,721.874,Dinamica,
5900,6200,6217,1731.27,Dinamica,
4300,8000,5432,1603.15,Dinamica,
4700,1500,5445,291.961,Dinamica,
9800,3800,8078,1839.44,Dinamica,
1100,5000,2511,186.017,Dinamica,
4400,9700,5376,2088.47,Dinamica,
9600,5700,8360,2916.45,Dinamica,
9100,2200,7148,927.18,Dinamica,
7200,5000,7137,1692.67,Dinamica,
6800,4200,6886,1304.81,Dinamica,
7800,1400,7057,482.599,Dinamica,
700,9600,1743,227.18,Dinamica,
8100,5600,7114,2309.65,Dinamica,
700,7300,1749,171.946,Dinamica,
700,5100,2214,123.87,Dinamica,
7700,7900,6588,3181.05,Dinamica,
4100,2300,4996,388.283,Dinamica,
7600,8500,6747,3428.64,Dinamica,
3300,7300,4748,1012.14,Dinamica,
9300,800,7822,326.335,Dinamica,
1800,3400,3354,216.463,Dinamica,
5700,1500,6788,351.71,Dinamica,
9200,7700,8114,3886.22,Dinamica,
3900,5200,4481,869.931,Dinamica,
9800,9400,7893,5330.52,Dinamica,
100,300,810,0.963653,Dinamica,
4800,2200,5362,425.83,Dinamica,
1700,1600,2931,93.4911,Dinamica,
5800,1500,6338,378.3,Dinamica,
2300,6600,3690,578.748,Dinamica,
7800,3000,6413,1133.25,Dinamica,
7300,3800,6715,1287.43,Dinamica,
3600,1500,4550,220.695,Dinamica,
5100,5300,5774,1201.5,Dinamica,
800,6900,2216,198.451,Dinamica,
100,2700,784,6.51226,Dinamica,
2500,7400,3864,729.742,Dinamica,
5000,7600,5410,1785.81,Dinamica,
3600,8800,4821,1411.08,Dinamica,
4100,5800,4937,1026.31,Dinamica,
1500,7900,3209,455.393,Dinamica,
8800,2800,7673,1213.19,Dinamica,
5300,1700,6178,372.412,Dinamica,
7900,7700,7267,3159.27,Dinamica,
7000,6800,6779,2357.96,Dinamica,
3500,6600,5251,973.955,Dinamica,
2700,8300,4356,941.348,Dinamica,
200,5900,1176,29.8358,Dinamica,
9300,5800,7990,2765.25,Dinamica,
1100,2300,2505,81.152,Dinamica,
1900,1700,3732,122.292,Dinamica,
5300,4800,5674,1115.05,Dinamica,
5400,4000,6030,961.009,Dinamica,
2500,8100,3875,837.995,Dinamica,
9100,1600,7522,633.216,Dinamica,
3400,300,4339,37.8383,Dinamica,
6800,2700,7209,798.63,Dinamica,
1100,8100,2433,303.286,Dinamica,
4000,9100,5077,1655.28,Dinamica,
2900,3500,4086,381.55,Dinamica,
4500,7100,4942,1423.6,Dinamica,
5300,3700,6707,892.031,Dinamica,
2100,6000,3329,462.395,Dinamica,
8000,1000,6827,337.817,Dinamica,
9900,7700,8397,4196.75,Dinamica,
8500,700,7038,254.589,Dinamica,
9700,6900,8363,3683.76,Dinamica,
3400,600,4388,76.0161,Dinamica,
3300,200,3868,27.4265,Dinamica,
1600,1100,3428,60.7271,Dinamica,
8400,5000,7824,2159.81,Dinamica,
7500,5300,7681,1895.01,Dinamica,
5800,4500,5664,1153.3,Dinamica,
2400,2900,3951,257.178,Dinamica,
9000,6700,8118,3096.31,Dinamica,
400,7400,1543,83.9302,Dinamica,
5100,6200,7243,1399.81,Dinamica,
3900,5600,4667,941.823,Dinamica,
4800,9100,5713,2153.64,Dinamica,
8700,3400,8205,1421.13,Dinamica,
5500,3200,6623,729.082,Dinamica,
4000,6800,4700,1183.36,Dinamica,
1700,6800,3119,424.868,Dinamica,
7600,1800,6699,595.497,Dinamica,
3300,1600,5011,202.852,Dinamica,
2200,6400,3427,540.205,Dinamica,
3600,800,4718,108.288,Dinamica,
2100,4400,3566,326.009,Dinamica,
4600,4100,5373,792.053,Dinamica,
9000,8600,7113,4543.75,Dinamica,
6600,4800,6449,1400.66,Dinamica,
100,2500,795,4.31305,Dinamica,
1100,5600,2963,194.883,Dinamica,
8300,4000,7097,1545.96,Dinamica,
4900,7700,6091,1733.5,Dinamica,
50,5200,674,4.26041,Dinamica,
3600,3800,5165,558.888,Dinamica,
6700,9000,6301,3296.69,Dinamica,
4100,900,5848,150.774,Dinamica,
5600,4300,5583,1047.15,Dinamica,
7600,600,6835,186.195,Dinamica,
300,6600,1210,53.7587,Dinamica,
1700,2600,3641,163.701,Dinamica,
10000,6300,9372,3474.92,Dinamica,
4100,7600,5342,1401.23,Dinamica,
5200,2900,5654,618.372,Dinamica,
8500,8100,8058,3798.82,Dinamica,
9300,8500,8378,4533.65,Dinamica,
300,7500,1419,64.0336,Dinamica,
7500,1500,7607,484.736,Dinamica,
3300,1800,4467,227.154,Dinamica,
900,4700,2657,134.877,Dinamica,
1200,2000,3157,79.7014,Dinamica,
5800,1300,6369,319.182,Dinamica,
4800,50,3461,12.1329,Dinamica,
5900,9300,6510,2894.73,Dinamica,
9600,1300,8311,588.818,Dinamica,
7000,5700,6565,1925.13,Dinamica,
6500,1900,6472,527.589,Dinamica,
4600,6800,5281,1409.73,Dinamica,
2800,10000,4259,1240.89,Dinamica,
400,7000,1432,82.5483,Dinamica,
4600,5600,5035,1098.45,Dinamica,
1900,8000,3614,581.988,Dinamica,
7100,6900,6862,2538.47,Dinamica,
9200,7600,8080,3930.21,Dinamica,
7500,4000,6430,1380.7,Dinamica,
2000,1700,3852,121.248,Dinamica,
7900,10000,7200,4207.97,Dinamica,
7200,5600,7138,1960.01,Dinamica,
1900,5300,3638,354.015,Dinamica,
2400,1100,4214,98.7479,Dinamica,
5700,2500,6316,601.811,Dinamica,
1800,3500,3433,217.236,Dinamica,
3400,3200,4090,422,Dinamica,
2900,2400,4826,256.287,Dinamica,
6600,5400,6197,1700.14,Dinamica,
9600,5900,7407,3144.58,Dinamica,
6200,9600,7227,3081.99,Dinamica,
5800,3000,6102,749.022,Dinamica,
7800,5000,7242,1920.36,Dinamica,
200,6200,1063,31.1216,Dinamica,
1300,200,2880,11.3915,Dinamica,
800,3600,2496,92.6547,Dinamica,
4700,5300,5243,1059.85,Dinamica,
3500,300,5076,40.3843,Dinamica,
5400,4600,5506,1087.2,Dinamica,
7700,5100,7114,1880.5,Dinamica,
4300,3500,5043,627.307,Dinamica,
4700,9400,6081,2146.78,Dinamica,
7800,6900,6715,2838.81,Dinamica,
1800,600,3217,40.8281,Dinamica,
8100,7800,7802,3369.38,Dinamica,
5800,6300,5903,1751.8,Dinamica,
4500,7200,5624,1492.96,Dinamica,
1500,8400,3388,494.657,Dinamica,
5100,7600,6202,1826.45,Dinamica,
8500,9400,7926,4631.55,Dinamica,
2400,4400,4573,408.608,Dinamica,
2000,4500,3408,355.535,Dinamica,
5100,6500,5985,1482.39,Dinamica,
4900,2100,5898,435.103,Dinamica,
3800,10000,5922,1704.66,Dinamica,
8000,6200,7255,2489.08,Dinamica,
2900,9800,4319,1213.79,Dinamica,
9300,2900,6851,1270,Dinamica,
6400,4700,6819,1422.89,Dinamica,
8100,9000,7194,3993.82,Dinamica,
6200,7800,5345,2426.96,Dinamica,
9600,5500,8738,2740.77,Dinamica,
7500,1900,6348,662.331,Dinamica,
7900,6200,7061,2485.48,Dinamica,
7400,9600,7045,3726.53,Dinamica,
4900,2800,5644,563.386,Dinamica,
4500,2000,5851,364.07,Dinamica,
2400,9500,4567,899.806,Dinamica,
8400,8300,7133,3972.36,Dinamica,
6000,9000,6528,2756.46,Dinamica,
4700,900,6045,167.466,Dinamica,
7700,7300,7030,3086.32,Dinamica,
2700,9700,4775,1095.49,Dinamica,
7500,6900,7233,2777.61,Dinamica,
5600,3200,5501,752.224,Dinamica,
8200,700,7182,231.801,Dinamica,
5700,7300,5422,2099.73,Dinamica,
5100,9400,5917,2244.65,Dinamica,
6000,400,5720,89.7574,Dinamica,
5200,8600,6105,2238.39,Dinamica,
4400,6500,5249,1260.35,Dinamica,
2100,6500,3726,508.306,Dinamica,
2000,6300,3575,479.534,Dinamica,
8200,5000,7460,1969.12,Dinamica,
400,8300,1488,87.5618,Dinamica,
5700,9100,6288,2642.58,Dinamica,
5400,9300,6748,2439.53,Dinamica,
8400,9300,7742,4268.17,Dinamica,
1500,5600,3059,285.611,Dinamica,
5100,1500,5800,311.018,Dinamica,
6600,7800,6770,2557.28,Dinamica,
700,1100,1764,25.0433,Dinamica,
4000,400,4992,61.508,Dinamica,
1900,1600,3655,106.495,Dinamica,
9600,9100,7569,4880.85,Dinamica,
10000,7700,8262,4375.85,Dinamica,
3600,9800,4506,1650.23,Dinamica,
9100,3100,7577,1336.93,Dinamica,
6600,1200,6601,325.744,Dinamica,
1100,800,2509,29.5049,Dinamica,
300,2000,1296,19.3569,Dinamica,
2600,6500,4286,673.524,Dinamica,
8600,7100,7207,3458.66,Dinamica,
6500,5500,6101,1670.27,Dinamica,
3700,600,5237,84.7106,Dinamica,
9600,6800,7808,3543.15,Dinamica,
700,4300,2072,90.0796,Dinamica,
6100,2900,6626,744.071,Dinamica,
5100,4300,6601,996.47,Dinamica,
9800,300,7130,125.457,Dinamica,
2600,6000,4107,601.132,Dinamica,
6300,200,4949,53.7607,Dinamica,
2100,2600,3644,199.393,Dinamica,
1900,9600,3377,781.605,Dinamica,
3800,8700,5034,1550.72,Dinamica,
5800,3600,6728,916.429,Dinamica,
9200,6000,7493,2809.01,Dinamica,
2800,200,3766,24.9316,Dinamica,
7600,5700,7499,2094.87,Dinamica,
1300,2900,2608,124.323,Dinamica,
200,9700,1506,55.3886,Dinamica,
3500,9800,5256,1572.51,Dinamica,
3600,3400,4565,482.067,Dinamica,
5500,4800,5730,1156.23,Dinamica,
1500,800,3156,43.1281,Dinamica,
9500,6900,7920,3501.88,Dinamica,
4000,1400,5066,223.486,Dinamica,
5300,5600,5853,1319.37,Dinamica,
5800,5400,5939,1412.27,Dinamica,
6700,9300,7008,3301.94,Dinamica,
500,6500,1679,104.074,Dinamica,
3200,2800,4301,340.543,Dinamica,
5500,2800,6070,644.735,Dinamica,
1500,2000,3452,100.765,Dinamica,
8800,1000,7402,389.961,Dinamica,
7900,1500,7022,521.282,Dinamica,
8100,4300,7644,1638.65,Dinamica,
5000,8200,5676,2033.14,Dinamica,
4200,7500,5314,1478.18,Dinamica,
2200,1100,3634,88.6452,Dinamica,
3900,4300,4689,690.634,Dinamica,
8800,8500,7008,4021.97,Dinamica,
6900,5000,7220,1613.18,Dinamica,
3400,9100,4106,1484.48,Dinamica,
4700,2300,5609,428.729,Dinamica,
9000,7900,7941,3836.23,Dinamica,
4400,3500,5259,648.478,Dinamica,
8200,4300,7611,1711.82,Dinamica,
2800,4000,4661,434,Dinamica,
3800,3400,4929,508.144,Dinamica,
4500,7300,5866,1538.42,Dinamica,
6800,3800,6153,1156.57,Dinamica,
8400,3800,7796,1557.15,Dinamica,
5700,7400,5990,2089.52,Dinamica,
7700,4800,7096,1707.52,Dinamica,
1900,4500,3497,320.129,Dinamica,
7200,4900,7130,1626.2,Dinamica,
1000,1600,2562,50.0073,Dinamica,
5800,9700,6111,2866.52,Dinamica,
1200,8600,2891,372.906,Dinamica,
7900,6000,7345,2331.1,Dinamica,
5400,7100,5259,1822.72,Dinamica,
8700,3900,7849,1679.19,Dinamica,
2300,3100,3970,270.552,Dinamica,
10000,7400,8576,4033.27,Dinamica,
6700,800,6467,214.187,Dinamica,
8800,2600,7776,1116.23,Dinamica,
2300,9700,3678,932.729,Dinamica,
400,2900,2103,33.6347,Dinamica,
4500,1500,5376,280.018,Dinamica,
7100,3200,6493,1046.51,Dinamica,
8700,1300,7837,483.317,Dinamica,
7500,9300,6466,3798.62,Dinamica,
3400,900,4749,119.178,Dinamica,
7000,9700,7308,3610.77,Dinamica,
5800,2400,5361,589.701,Dinamica,
6400,6200,7110,1869.11,Dinamica,
1400,900,3067,43.4882,Dinamica,
7000,8100,6460,3039.28,Dinamica,
8300,2400,7508,958.566,Dinamica,
4600,7000,5367,1461.08,Dinamica,
6600,3100,6429,896.696,Dinamica,
300,5800,1273,51.1222,Dinamica,
6900,6200,6338,2091.44,Dinamica,
1300,2800,2808,118.72,Dinamica,
4500,6300,5758,1260.71,Dinamica,
1600,5200,3205,273.119,Dinamica,
600,5000,1598,91.8953,Dinamica,
2700,9500,4933,1114.55,Dinamica,
1100,9800,2766,356.435,Dinamica,
7200,7200,6722,2623.22,Dinamica,
5900,7300,6181,2201.03,Dinamica,
3700,7600,4428,1290.6,Dinamica,
7200,8400,6761,2996.06,Dinamica,
5900,7600,5951,2170.13,Dinamica,
1300,900,3075,41.7212,Dinamica,
2200,9200,3925,800.205,Dinamica,
1200,4900,3197,189.845,Dinamica,
4200,6900,5854,1366.57,Dinamica,
6900,100,4938,30.1864,Dinamica,
7500,8600,6870,3412.86,Dinamica,
5600,5200,5824,1361.06,Dinamica,
8500,2300,6968,904.211,Dinamica,
6300,3000,6623,816.194,Dinamica,
3200,9100,4621,1285.32,Dinamica,
6100,4800,6661,1320.66,Dinamica,
5200,9600,5366,2576.54,Dinamica,
2400,2200,4575,207.022,Dinamica,
1200,5500,2977,229.644,Dinamica,
9000,4700,7736,2189.73,Dinamica,
500,7800,1742,115.909,Dinamica,
3400,5300,4778,735.118,Dinamica,
2100,1100,3601,81.3093,Dinamica,
4400,7800,5618,1587.71,Dinamica,
2600,6200,4323,664.928,Dinamica,
3700,5300,6141,794.481,Dinamica,
6900,10000,5938,3548.25,Dinamica,
4100,7400,4682,1418.68,Dinamica,
9100,6500,7666,3138.56,Dinamica,
400,9800,1599,119.305,Dinamica,
1700,8100,3202,506.896,Dinamica,
3400,3800,4676,524.986,Dinamica,
6500,2900,6437,822.597,Dinamica,
8500,2800,7319,1099.88,Dinamica,
3500,7200,4853,1093.15,Dinamica,
2700,6500,4702,736.619,Dinamica,
3600,7000,4830,1155.74,Dinamica,
2900,7500,4295,924.742,Dinamica,
9900,5200,8397,2556.92,Dinamica,
9800,2100,8596,991.09,Dinamica,
6300,1600,6361,424.575,Dinamica,
7500,6500,6889,2373.37,Dinamica,
8100,50,4086,18.1335,Dinamica,
6200,6000,6534,1792.66,Dinamica,
7600,1600,7209,509.095,Dinamica,
9200,4800,8094,2244.89,Dinamica,
2000,4400,3521,301.329,Dinamica,
8000,9900,7453,4289.3,Dinamica,
8000,1200,7325,400.364,Dinamica,
8400,7300,6551,3367.14,Dinamica,
1100,9900,2643,412.792,Dinamica,
2000,400,3634,30.9656,Dinamica,
8200,7800,7936,3357.63,Dinamica,
7700,8700,7043,3693.24,Dinamica,
7500,1200,7445,380.436,Dinamica,
5400,50,4037,12.0464,Dinamica,
2200,2400,3977,212,Dinamica,
1500,4800,3862,257.652,Dinamica,
1200,1500,2418,62.5285,Dinamica,
100,1700,907,6.60955,Dinamica,
9400,3800,7909,1777.76,Dinamica,
9200,7000,8125,3640.46,Dinamica,
600,8100,2218,144.154,Dinamica,
4700,3400,5597,694.105,Dinamica,
300,6400,1358,47.9089,Dinamica,
3800,4100,5377,630.725,Dinamica,
8700,9900,7636,5259.54,Dinamica,
5300,3900,5619,877.082,Dinamica,
8700,3000,7954,1262.24,Dinamica,
8500,1000,8138,363.802,Dinamica,
3600,3100,4635,439.968,Dinamica,
500,2000,1925,30.8178,Dinamica,
3800,5300,5139,806.212,Dinamica,
700,8700,1854,200.527,Dinamica,
400,1300,1502,16.5382,Dinamica,
2000,2300,3690,166.755,Dinamica,
3300,8400,5064,1229.42,Dinamica,
3800,7800,4312,1304.78,Dinamica,
1900,2400,3716,156.524,Dinamica,
8300,8200,6551,3738.26,Dinamica,
6200,9900,6660,3039.37,Dinamica,
7700,5900,6664,2196.28,Dinamica,
2800,6800,3995,800.503,Dinamica,
4600,8400,5374,1818.49,Dinamica,
1600,1900,3437,101.242,Dinamica,
6700,5700,7055,1860.78,Dinamica,
8200,3000,7238,1137.9,Dinamica,
3100,6400,4185,791.613,Dinamica,
2800,100,4149,15.3381,Dinamica,
7300,6800,7275,2435.91,Dinamica,
8500,8000,7735,3656.55,Dinamica,
3200,3000,4611,398.97,Dinamica,
8500,6400,7914,2745.74,Dinamica,
5800,2700,5952,657.987,Dinamica,
9700,5800,7978,2963.23,Dinamica,
9300,50,4543,18.1477,Dinamica,
9900,9400,8164,5509.89,Dinamica,
10000,3600,8120,1865.49,Dinamica,
4500,9400,5503,2026.99,Dinamica,
4100,9600,5630,1853.54,Dinamica,
4100,8400,4882,1643.63,Dinamica,
6200,2500,6862,748.326,Dinamica,
50,7700,490,3.7811,Dinamica,
4800,8700,5595,2043.7,Dinamica,
50,7100,689,3.26086,Dinamica,
5000,8900,5093,2265.27,Dinamica,
1400,3700,2786,181.219,Dinamica,
9800,3300,7893,1604.23,Dinamica,
3300,9100,4246,1302.68,Dinamica,
4600,5800,5479,1177.31,Dinamica,
6600,3400,6027,1035.71,Dinamica,
2500,7200,3790,771.629,Dinamica,
9800,2500,7385,1166.64,Dinamica,
6800,5600,7251,1814.04,Dinamica,
9000,7500,8452,3617.45,Dinamica,
7000,2400,6349,724.754,Dinamica,
1700,1500,3617,89.2482,Dinamica,
6000,8100,5524,2562.13,Dinamica,
6600,3800,6591,1111.35,Dinamica,
4400,2400,5958,426.432,Dinamica,
3800,9900,5404,1824.8,Dinamica,
5400,400,5468,80.1415,Dinamica,
3900,6100,5546,1016.72,Dinamica,
8000,600,6988,201.164,Dinamica,
4200,1800,5753,292.853,Dinamica,
7500,6700,5780,2608.57,Dinamica,
7300,4900,6863,1718.31,Dinamica,
8900,3000,7756,1243.28,Dinamica,
6000,4200,5949,1121.79,Dinamica,
600,6400,2070,115.879,Dinamica,
1900,7200,3287,501.839,Dinamica,
2300,7400,4139,676.013,Dinamica,
3700,3600,5191,546.884,Dinamica,
8200,7900,7144,3425.84,Dinamica,
9500,400,7378,160.862,Dinamica,
9200,7500,7577,3867.26,Dinamica,
3100,8700,4600,1181.29,Dinamica,
1200,700,2942,30.783,Dinamica,
8000,7000,6899,2984.53,Dinamica,
5000,1900,5719,397.902,Dinamica,
5300,5300,6047,1260.03,Dinamica,
500,5100,1937,73.4485,Dinamica,
9100,10000,7881,5177.37,Dinamica,
6400,8400,5985,2594.06,Dinamica,
6100,7600,6174,2259.42,Dinamica,
9200,100,6022,48.5911,Dinamica,
3200,8000,4140,1144.35,Dinamica,
4100,7000,5360,1313.94,Dinamica,
6000,6600,7050,1955.64,Dinamica,
7800,5900,7158,2299.04,Dinamica,
6700,4600,6630,1485.44,Dinamica,
2400,7500,3564,773.226,Dinamica,
50,2200,562,2.88245,Dinamica,
400,1500,1829,21.863,Dinamica,
300,1900,1387,17.9353,Dinamica,
500,3600,1595,55.4871,Dinamica,
5000,9200,5608,2319.78,Dinamica,
1100,2600,2664,109.222,Dinamica,
8200,6200,8314,2534.21,Dinamica,
4100,9500,5355,1813.12,Dinamica,
9700,3600,9193,1787.11,Dinamica,
3400,9000,5402,1338.96,Dinamica,
1000,3300,2685,108.289,Dinamica,
1400,4500,3063,211.215,Dinamica,
6200,5200,6434,1478.34,Dinamica,
4500,5800,6166,1160.33,Dinamica,
1500,4300,3190,212.586,Dinamica,
3100,5000,4665,606.562,Dinamica,
7100,900,6547,261.585,Dinamica,
5400,1700,5914,376.006,Dinamica,
3800,1600,4906,239.211,Dinamica,
1600,8500,3532,497.955,Dinamica,
1400,1800,2621,88.2318,Dinamica,
6900,6300,6277,2058.12,Dinamica,
9500,7600,8148,3845.72,Dinamica,
3900,8500,5175,1526.75,Dinamica,
7500,7100,7218,2839.48,Dinamica,
7900,5000,8047,1851.1,Dinamica,
8000,6400,7639,2552.62,Dinamica,
5700,8300,6532,2300.21,Dinamica,
4200,100,4223,19.9442,Dinamica,
9800,4100,8828,2055.23,Dinamica,
1300,1100,3232,50.7991,Dinamica,
2400,4700,4076,440.346,Dinamica,
4100,2100,5647,348.31,Dinamica,
6600,4500,6553,1383.55,Dinamica,
8100,5300,6899,2065.77,Dinamica,
2100,5200,3448,412.881,Dinamica,
100,5900,890,12.9464,Dinamica,
3000,6100,4756,744.04,Dinamica,
3900,3000,4512,480.242,Dinamica,
3800,6500,5122,1066.61,Dinamica,
1600,3200,3516,182.674,Dinamica,
1300,9700,2506,450.089,Dinamica,
8700,9400,7544,4476.78,Dinamica,
7100,800,6453,230.949,Dinamica,
6700,1100,6741,307.307,Dinamica,
3200,7300,4728,988.78,Dinamica,
2800,5800,4487,647.641,Dinamica,
3000,700,4134,79.1636,Dinamica,
9600,4000,7657,1900.81,Dinamica,
8400,5900,7647,2532.94,Dinamica,
8000,9300,7056,4119.37,Dinamica,
1600,800,3147,44.3258,Dinamica,
2200,50,2736,6.01809,Dinamica,
9100,7600,7434,3702.35,Dinamica,
7200,4000,7258,1345.08,Dinamica,
7100,4600,6539,1512.46,Dinamica,
1200,1600,2706,63.0599,Dinamica,
4500,9300,5695,1970.01,Dinamica,
9200,3200,7144,1384.69,Dinamica,
6100,6000,6559,1708.25,Dinamica,
8700,4800,8527,2023.36,Dinamica,
100,5600,1043,16.1978,Dinamica,
4400,5000,5616,955.671,Dinamica,
6900,6700,6757,2260.96,Dinamica,
6000,3400,5956,875.028,Dinamica,
2500,5600,4042,534.824,Dinamica,
6300,6600,6957,2041.83,Dinamica,
8700,9300,7759,4482.39,Dinamica,
9500,50,4300,19.9484,Dinamica,
3600,1000,4202,137.639,Dinamica,
1300,400,2796,22.5147,Dinamica,
8500,5100,7683,2135.88,Dinamica,
9400,5700,8360,2879.34,Dinamica,
6100,1000,5568,243.384,Dinamica,
3200,1100,4442,133.979,Dinamica,
2800,9800,4247,1175.16,Dinamica,
3000,9500,4551,1233.72,Dinamica,
4700,3100,4983,607.618,Dinamica,
2700,3100,4121,321.623,Dinamica,
9300,9100,7584,4801.51,Dinamica,
8200,6100,7580,2515.54,Dinamica,
700,7800,1929,185.442,Dinamica,
5200,1800,5662,379.138,Dinamica,
6600,3200,7319,929.227,Dinamica,
1100,9100,2677,356.615,Dinamica,
3500,2500,4751,344.596,Dinamica,
2400,1000,3727,89.9965,Dinamica,
9500,7900,9068,4206.17,Dinamica,
1300,3000,2755,128.821,Dinamica,
7700,2400,7228,814.891,Dinamica,
1100,8800,2298,333.783,Dinamica,
700,3300,2259,72.398,Dinamica,
1700,7600,3274,486.407,Dinamica,
700,9400,2264,219.533,Dinamica,
8800,1900,7769,782.332,Dinamica,
3900,8200,5358,1437.86,Dinamica,
5600,7900,6287,2060.29,Dinamica,
600,8700,1907,166.063,Dinamica,
6800,8500,7662,3008.76,Dinamica,
3500,2300,4542,317.776,Dinamica,
1100,7500,2631,282.901,Dinamica,
9700,500,6942,196.925,Dinamica,
8200,1100,7404,409.36,Dinamica,
700,8400,1689,205.503,Dinamica,
100,8700,839,15.9175,Dinamica,
8100,9800,7139,4403.54,Dinamica,
3200,6200,4595,811.934,Dinamica,
5800,8300,5823,2477.86,Dinamica,
8300,7800,7127,3372.25,Dinamica,
6300,7300,6142,2233.29,Dinamica,
5500,8200,6286,2330.32,Dinamica,
2800,4200,4428,475.26,Dinamica,
4200,6800,5961,1278.12,Dinamica,
1000,10000,2513,360.911,Dinamica,
6100,300,6270,69.3551,Dinamica,
5700,8500,5865,2456.96,Dinamica,
3500,6400,5081,927.165,Dinamica,
4200,9300,5092,1839.35,Dinamica,
3800,5700,5417,901.902,Dinamica,
6900,6100,7130,2018.86,Dinamica,
7200,4300,6331,1462.31,Dinamica,
9900,5000,8368,2641.14,Dinamica,
1400,9200,3298,463.258,Dinamica,
3400,1700,4417,229.562,Dinamica,
1400,50,2482,4.20195,Dinamica,
7400,8700,6688,3482.08,Dinamica,
2600,3400,4002,335.149,Dinamica,
5800,600,5735,136.468,Dinamica,
