n,W,b,Tiempo,Metodo
2000,76000,4130,4583.44,Dinamica
2000,76000,3324,5042.87,Dinamica
2000,76000,3682,4702,Dinamica
2000,76000,3105,5140.52,Dinamica
2000,76000,3244,5232.09,Dinamica
2000,76000,3991,4602.58,Dinamica
2000,76000,3525,4498.38,Dinamica
2000,76000,3591,4636.46,Dinamica
2000,76000,3501,4912.19,Dinamica
2000,76000,3557,5186.98,Dinamica
3000,76000,4166,8249.55,Dinamica
3000,76000,4452,8085.08,Dinamica
3000,76000,4062,7999.08,Dinamica
3000,76000,4167,7962.04,Dinamica
3000,76000,4824,8152.38,Dinamica
3000,76000,5402,7829.49,Dinamica
3000,76000,4199,8190.91,Dinamica
3000,76000,4032,7940.68,Dinamica
3000,76000,4477,8034.83,Dinamica
3000,76000,3693,8689.15,Dinamica
4000,76000,5650,10167.1,Dinamica
4000,76000,5374,10735.2,Dinamica
4000,76000,5332,11525.8,Dinamica
4000,76000,4801,11824.7,Dinamica
4000,76000,4522,11957.5,Dinamica
4000,76000,5257,11149.2,Dinamica
4000,76000,5091,11450.2,Dinamica
4000,76000,5264,11119.9,Dinamica
4000,76000,4571,11287.2,Dinamica
4000,76000,5012,10881.4,Dinamica
5000,76000,5619,15535.6,Dinamica
5000,76000,5577,14325.9,Dinamica
5000,76000,5359,13996.5,Dinamica
5000,76000,5858,13799.5,Dinamica
5000,76000,5093,14954.1,Dinamica
5000,76000,5429,15591,Dinamica
5000,76000,5855,15111.4,Dinamica
5000,76000,6242,12735.3,Dinamica
5000,76000,5105,14338.5,Dinamica
5000,76000,5444,15177.7,Dinamica
6000,76000,6136,19020.4,Dinamica
6000,76000,6478,16936,Dinamica
6000,76000,7109,17117.9,Dinamica
6000,76000,6043,17507.5,Dinamica
6000,76000,6432,19401.8,Dinamica
6000,76000,6069,17024.5,Dinamica
6000,76000,6528,17403.9,Dinamica
6000,76000,6739,18347.4,Dinamica
6000,76000,6891,18481.2,Dinamica
6000,76000,6035,18006.1,Dinamica
7000,76000,6624,21628.5,Dinamica
7000,76000,6221,19941.5,Dinamica
7000,76000,7354,20734.5,Dinamica
7000,76000,6970,21003.4,Dinamica
7000,76000,6522,22179.5,Dinamica
7000,76000,6686,20139.7,Dinamica
7000,76000,5962,21664.5,Dinamica
7000,76000,6871,22495.4,Dinamica
7000,76000,7125,20706.6,Dinamica
7000,76000,6441,21503.1,Dinamica
8000,76000,7324,25421.7,Dinamica
8000,76000,7034,26686.1,Dinamica
8000,76000,6853,25527.6,Dinamica
8000,76000,7844,25579.9,Dinamica
8000,76000,7779,25804.6,Dinamica
8000,76000,7740,23841.1,Dinamica
8000,76000,7749,25759.6,Dinamica
8000,76000,7549,25770.7,Dinamica
8000,76000,7781,24068.4,Dinamica
8000,76000,7571,25280.8,Dinamica
9000,76000,7398,27236.3,Dinamica
9000,76000,7997,29178.8,Dinamica
9000,76000,8565,25885.2,Dinamica
9000,76000,7217,28301.7,Dinamica
9000,76000,7897,29195.2,Dinamica
9000,76000,7981,26136.7,Dinamica
9000,76000,7856,26882,Dinamica
9000,76000,8219,26820.3,Dinamica
9000,76000,7007,26397.4,Dinamica
9000,76000,7396,28201.6,Dinamica
1000,77000,2401,2196.52,Dinamica
1000,77000,2696,1965.54,Dinamica
1000,77000,2530,2193.44,Dinamica
1000,77000,2387,2147.82,Dinamica
1000,77000,2196,2269.18,Dinamica
1000,77000,2533,2068.76,Dinamica
1000,77000,2877,2093.48,Dinamica
1000,77000,2760,2308.11,Dinamica
1000,77000,2660,2275.28,Dinamica
1000,77000,2144,2246.36,Dinamica
2000,77000,3850,4845.43,Dinamica
2000,77000,3382,5133.48,Dinamica
2000,77000,3670,5185.53,Dinamica
2000,77000,3646,4967.28,Dinamica
2000,77000,3667,4866.38,Dinamica
2000,77000,3316,5068.19,Dinamica
2000,77000,3989,4963.15,Dinamica
2000,77000,3836,5140.14,Dinamica
2000,77000,3915,5218.75,Dinamica
2000,77000,4107,4916.64,Dinamica
3000,77000,4530,8046.01,Dinamica
3000,77000,4381,8266.76,Dinamica
3000,77000,3981,8010.7,Dinamica
3000,77000,4584,8309.28,Dinamica
3000,77000,4122,8242.25,Dinamica
3000,77000,4479,7736.4,Dinamica
3000,77000,4553,7488.43,Dinamica
3000,77000,4385,8525.28,Dinamica
3000,77000,4246,7836.79,Dinamica
3000,77000,4443,8390.57,Dinamica
4000,77000,5288,11340.3,Dinamica
4000,77000,4900,12195.8,Dinamica
4000,77000,5350,10641.4,Dinamica
4000,77000,4576,10915.2,Dinamica
4000,77000,5197,11254.6,Dinamica
4000,77000,5951,11372.9,Dinamica
4000,77000,4925,12022.8,Dinamica
4000,77000,5573,12073.2,Dinamica
4000,77000,5117,10766.8,Dinamica
4000,77000,4675,12752.3,Dinamica
5000,77000,5762,15064.3,Dinamica
5000,77000,6135,14880.8,Dinamica
5000,77000,5648,13889.2,Dinamica
5000,77000,5784,14761.7,Dinamica
5000,77000,5410,15129.6,Dinamica
5000,77000,5208,15772.7,Dinamica
5000,77000,5256,15342.3,Dinamica
5000,77000,6201,15340.1,Dinamica
5000,77000,5484,15422.9,Dinamica
5000,77000,5397,15415.8,Dinamica
6000,77000,5935,19180.2,Dinamica
6000,77000,6268,18773.1,Dinamica
6000,77000,5819,19154.6,Dinamica
6000,77000,5923,18834.6,Dinamica
6000,77000,6591,17768,Dinamica
6000,77000,6121,19425.3,Dinamica
6000,77000,6278,16992.4,Dinamica
6000,77000,6100,17771.1,Dinamica
6000,77000,6115,19643.9,Dinamica
6000,77000,6398,17888.2,Dinamica
7000,77000,6659,23563.2,Dinamica
7000,77000,6743,21643.9,Dinamica
7000,77000,6815,22173.9,Dinamica
7000,77000,6956,21247.4,Dinamica
7000,77000,6244,21979.7,Dinamica
7000,77000,6239,22162.9,Dinamica
7000,77000,6882,22084.4,Dinamica
7000,77000,7139,21152.7,Dinamica
7000,77000,6702,21798.1,Dinamica
7000,77000,6804,22013.2,Dinamica
8000,77000,7329,25129.2,Dinamica
8000,77000,7018,27281.6,Dinamica
8000,77000,7408,26000.4,Dinamica
8000,77000,7225,24038.6,Dinamica
8000,77000,7474,25061.2,Dinamica
8000,77000,7031,25962.6,Dinamica
8000,77000,7134,24957.9,Dinamica
8000,77000,6902,26082.1,Dinamica
8000,77000,7364,24216.4,Dinamica
8000,77000,6930,26284.4,Dinamica
9000,77000,7150,29798.4,Dinamica
9000,77000,7789,30568.9,Dinamica
9000,77000,7778,28609.9,Dinamica
9000,77000,7927,28310.4,Dinamica
9000,77000,8543,28956.2,Dinamica
9000,77000,7375,30487.1,Dinamica
9000,77000,7252,30077,Dinamica
9000,77000,7748,28163.2,Dinamica
9000,77000,7566,29415.4,Dinamica
9000,77000,7851,29306.8,Dinamica
1000,78000,3155,2352.04,Dinamica
1000,78000,2863,2072.84,Dinamica
1000,78000,2223,2320.61,Dinamica
1000,78000,3025,2318.95,Dinamica
1000,78000,2235,2139.83,Dinamica
1000,78000,1890,2299.25,Dinamica
1000,78000,2560,2284.17,Dinamica
1000,78000,2896,2043.67,Dinamica
1000,78000,2942,2157.94,Dinamica
1000,78000,2587,2366.53,Dinamica
2000,78000,3296,5595.29,Dinamica
2000,78000,3957,5259.42,Dinamica
2000,78000,2977,5333.61,Dinamica
2000,78000,3817,4962.8,Dinamica
2000,78000,3612,4823.71,Dinamica
2000,78000,3655,5003.16,Dinamica
2000,78000,3352,5520.31,Dinamica
2000,78000,3766,5078.78,Dinamica
2000,78000,3643,4984.28,Dinamica
2000,78000,3459,5310.32,Dinamica
3000,78000,4820,8110.1,Dinamica
3000,78000,4313,8221.17,Dinamica
3000,78000,4690,8424.15,Dinamica
3000,78000,5004,7989.18,Dinamica
3000,78000,4987,7549.11,Dinamica
3000,78000,4887,7834.04,Dinamica
3000,78000,4524,8899.85,Dinamica
3000,78000,4554,8129.98,Dinamica
3000,78000,4101,8443.88,Dinamica
3000,78000,4208,8143.41,Dinamica
4000,78000,5389,11959.7,Dinamica
4000,78000,5155,11544.9,Dinamica
4000,78000,5174,11328.1,Dinamica
4000,78000,4971,11681.9,Dinamica
4000,78000,4906,11530.3,Dinamica
4000,78000,4711,11657.3,Dinamica
4000,78000,4920,11787.9,Dinamica
4000,78000,4825,11349.7,Dinamica
4000,78000,5059,11362.9,Dinamica
4000,78000,4770,11517.7,Dinamica
5000,78000,5144,16265.3,Dinamica
5000,78000,5987,14125.7,Dinamica
5000,78000,5706,14125.3,Dinamica
5000,78000,5745,14372,Dinamica
5000,78000,5627,16209.4,Dinamica
5000,78000,5697,15815.5,Dinamica
5000,78000,6428,15750.4,Dinamica
5000,78000,5845,15341.5,Dinamica
5000,78000,5898,14913,Dinamica
5000,78000,6558,12827.2,Dinamica
6000,78000,6711,18805.9,Dinamica
6000,78000,6187,19732.7,Dinamica
6000,78000,6598,18327,Dinamica
6000,78000,6675,17787.2,Dinamica
6000,78000,6496,18778.2,Dinamica
6000,78000,5675,18334.8,Dinamica
6000,78000,6241,19619.6,Dinamica
6000,78000,7347,17378.5,Dinamica
6000,78000,6079,17223,Dinamica
6000,78000,6582,18302.9,Dinamica
7000,78000,5827,22041.8,Dinamica
7000,78000,7201,23799.3,Dinamica
7000,78000,6520,21708.4,Dinamica
7000,78000,6915,21579.9,Dinamica
7000,78000,6292,23572,Dinamica
7000,78000,8021,21285.3,Dinamica
7000,78000,6844,22369.6,Dinamica
7000,78000,6472,22180,Dinamica
7000,78000,6459,21545.1,Dinamica
7000,78000,6435,23588.6,Dinamica
8000,78000,6519,26878.3,Dinamica
8000,78000,7157,25454.6,Dinamica
8000,78000,6722,26531.2,Dinamica
8000,78000,6879,26730.7,Dinamica
8000,78000,6562,27030.8,Dinamica
8000,78000,7715,25787.6,Dinamica
8000,78000,7269,27791.1,Dinamica
8000,78000,7244,26665.1,Dinamica
8000,78000,7183,25121.2,Dinamica
8000,78000,7671,24132.9,Dinamica
9000,78000,7828,29396.9,Dinamica
9000,78000,8466,28880.8,Dinamica
9000,78000,8596,27463,Dinamica
9000,78000,7587,30850.1,Dinamica
9000,78000,8367,26975.6,Dinamica
9000,78000,8198,28156.2,Dinamica
9000,78000,7484,28901,Dinamica
9000,78000,7697,28123.4,Dinamica
9000,78000,7974,28079.1,Dinamica
9000,78000,7458,30211,Dinamica
1000,79000,1966,2322.54,Dinamica
1000,79000,2379,2215.05,Dinamica
1000,79000,2471,2367.87,Dinamica
1000,79000,2421,2256.84,Dinamica
1000,79000,2367,2359.7,Dinamica
1000,79000,2529,2385.22,Dinamica
1000,79000,2467,2492.15,Dinamica
1000,79000,3030,2476.68,Dinamica
1000,79000,2304,2457.76,Dinamica
1000,79000,2701,2276.72,Dinamica
2000,79000,3596,4926.3,Dinamica
2000,79000,3142,5304.58,Dinamica
2000,79000,4065,4949.91,Dinamica
2000,79000,4016,4753.13,Dinamica
2000,79000,3894,5159.34,Dinamica
2000,79000,3916,5211.47,Dinamica
2000,79000,3547,5311.91,Dinamica
2000,79000,3390,5497.22,Dinamica
2000,79000,4225,5053.75,Dinamica
2000,79000,3812,5311.46,Dinamica
3000,79000,4312,8160.48,Dinamica
3000,79000,4662,8005.78,Dinamica
3000,79000,3978,8761.05,Dinamica
3000,79000,4237,8996.43,Dinamica
3000,79000,4040,8819.67,Dinamica
3000,79000,4632,8282.3,Dinamica
3000,79000,4644,8465.38,Dinamica
3000,79000,4721,8114.69,Dinamica
3000,79000,4843,8312.74,Dinamica
3000,79000,3869,8377.36,Dinamica
4000,79000,5172,10867.2,Dinamica
4000,79000,4413,11989.7,Dinamica
4000,79000,5366,11661.8,Dinamica
4000,79000,5266,12518.4,Dinamica
4000,79000,4918,12639.9,Dinamica
4000,79000,4864,12332.7,Dinamica
4000,79000,5659,11329.5,Dinamica
4000,79000,5508,11722.1,Dinamica
4000,79000,4717,11885.3,Dinamica
4000,79000,4963,12263.4,Dinamica
5000,79000,5870,15315.6,Dinamica
5000,79000,5812,14238.6,Dinamica
5000,79000,6408,16304.4,Dinamica
5000,79000,5698,16194,Dinamica
5000,79000,5883,15212.4,Dinamica
5000,79000,5119,14517.4,Dinamica
5000,79000,5443,16462.7,Dinamica
5000,79000,6036,14834.2,Dinamica
5000,79000,5548,15453.2,Dinamica
5000,79000,5654,15225.1,Dinamica
6000,79000,5949,19687,Dinamica
6000,79000,6128,19123.2,Dinamica
6000,79000,6859,19165.6,Dinamica
6000,79000,6802,18674.2,Dinamica
6000,79000,6578,18552.1,Dinamica
6000,79000,6528,18853.6,Dinamica
6000,79000,6139,18697.4,Dinamica
6000,79000,6755,18689.4,Dinamica
6000,79000,6416,18570,Dinamica
6000,79000,5997,19401.8,Dinamica
7000,79000,6704,23198.3,Dinamica
7000,79000,6529,23050.7,Dinamica
7000,79000,6230,23793.1,Dinamica
7000,79000,6811,23120.4,Dinamica
7000,79000,7615,22583.8,Dinamica
7000,79000,5848,23275.6,Dinamica
7000,79000,7634,22554,Dinamica
7000,79000,6895,22376.5,Dinamica
7000,79000,6585,20526.5,Dinamica
7000,79000,6315,23073.9,Dinamica
8000,79000,7614,25374.9,Dinamica
8000,79000,7333,28031.9,Dinamica
8000,79000,6822,26033,Dinamica
8000,79000,6583,27931.4,Dinamica
8000,79000,7357,27409.8,Dinamica
8000,79000,7406,26830.4,Dinamica
8000,79000,6868,26290.3,Dinamica
8000,79000,6870,26718.2,Dinamica
8000,79000,7871,24580.5,Dinamica
8000,79000,6789,28348.2,Dinamica
9000,79000,8215,29898.6,Dinamica
9000,79000,7859,30179.2,Dinamica
9000,79000,7981,29044.2,Dinamica
9000,79000,7944,31329.8,Dinamica
9000,79000,7608,27815.1,Dinamica
9000,79000,8351,31222.1,Dinamica
9000,79000,8775,30455.8,Dinamica
9000,79000,7704,29838,Dinamica
9000,79000,8043,30509.6,Dinamica
9000,79000,8587,29207.8,Dinamica
1000,80000,2873,2305.1,Dinamica
1000,80000,2266,2256.83,Dinamica
1000,80000,2478,2370.45,Dinamica
1000,80000,2895,2363.64,Dinamica
1000,80000,2577,2235.52,Dinamica
1000,80000,2628,2417.97,Dinamica
1000,80000,2779,2326.47,Dinamica
1000,80000,2376,2414.53,Dinamica
1000,80000,2868,2203.41,Dinamica
1000,80000,3311,2046.97,Dinamica
2000,80000,3367,5366.5,Dinamica
2000,80000,3373,5033.74,Dinamica
2000,80000,3434,5654.75,Dinamica
2000,80000,4459,4797.64,Dinamica
2000,80000,2835,5417.13,Dinamica
2000,80000,3412,5849.75,Dinamica
2000,80000,3812,4984.88,Dinamica
2000,80000,3265,4989.48,Dinamica
2000,80000,3375,5590.19,Dinamica
2000,80000,3429,5256.7,Dinamica
3000,80000,4863,8723.16,Dinamica
3000,80000,4363,8854.16,Dinamica
3000,80000,4386,8113.29,Dinamica
3000,80000,4568,7708.21,Dinamica
3000,80000,4140,8906.85,Dinamica
3000,80000,4567,8156.58,Dinamica
3000,80000,4312,8195.61,Dinamica
3000,80000,4175,8546.3,Dinamica
3000,80000,4619,8222.2,Dinamica
3000,80000,4142,9342,Dinamica
4000,80000,5921,11744.3,Dinamica
4000,80000,4956,10744.6,Dinamica
4000,80000,5193,10492.5,Dinamica
4000,80000,5556,11446.3,Dinamica
4000,80000,5054,12598.3,Dinamica
4000,80000,5934,12148.4,Dinamica
4000,80000,5149,11413.4,Dinamica
4000,80000,5527,11257.1,Dinamica
4000,80000,5460,11419,Dinamica
4000,80000,5222,12042.6,Dinamica
5000,80000,5618,15807.8,Dinamica
5000,80000,6320,15167.4,Dinamica
5000,80000,6725,15252.7,Dinamica
5000,80000,6516,13838.1,Dinamica
5000,80000,5689,14280.9,Dinamica
5000,80000,6680,15172.4,Dinamica
5000,80000,5303,15261.9,Dinamica
5000,80000,5276,16357.1,Dinamica
5000,80000,5797,15359.7,Dinamica
5000,80000,5534,14157.4,Dinamica
6000,80000,6613,18431.2,Dinamica
6000,80000,6408,18082.6,Dinamica
6000,80000,6178,19348,Dinamica
6000,80000,5635,20056.5,Dinamica
6000,80000,7787,19038,Dinamica
6000,80000,6393,19441.3,Dinamica
6000,80000,6747,19052.8,Dinamica
6000,80000,5693,20221.7,Dinamica
6000,80000,6243,19173.3,Dinamica
6000,80000,5776,20073.9,Dinamica
7000,80000,6830,22111,Dinamica
7000,80000,6773,23087.9,Dinamica
7000,80000,6409,22799.4,Dinamica
7000,80000,6189,21697.2,Dinamica
7000,80000,6212,21604.8,Dinamica
7000,80000,6712,23907.2,Dinamica
7000,80000,6904,21555.7,Dinamica
7000,80000,5767,23995.4,Dinamica
7000,80000,7097,21649.7,Dinamica
7000,80000,6685,22351.9,Dinamica
8000,80000,6765,28001.9,Dinamica
8000,80000,7140,25365.5,Dinamica
8000,80000,7062,27545.3,Dinamica
8000,80000,6567,27218.1,Dinamica
8000,80000,7436,27548.7,Dinamica
8000,80000,7250,26646.7,Dinamica
8000,80000,7415,26451.6,Dinamica
8000,80000,6779,26477,Dinamica
8000,80000,6816,27395.2,Dinamica
8000,80000,6912,27076.4,Dinamica
9000,80000,6820,33223.2,Dinamica
9000,80000,7825,30527.7,Dinamica
9000,80000,6915,30039.5,Dinamica
9000,80000,7756,29435.8,Dinamica
9000,80000,7787,31416.4,Dinamica
9000,80000,7543,31238.5,Dinamica
9000,80000,8301,29903.9,Dinamica
9000,80000,7701,31753.7,Dinamica
9000,80000,7545,31897.7,Dinamica
9000,80000,7574,30303.7,Dinamica
1000,81000,2930,2315.67,Dinamica
1000,81000,2675,2417.41,Dinamica
1000,81000,2462,2420.31,Dinamica
1000,81000,2653,2341.31,Dinamica
1000,81000,3170,2329.86,Dinamica
1000,81000,2524,2421.74,Dinamica
1000,81000,2330,2473.56,Dinamica
1000,81000,2671,2375.42,Dinamica
1000,81000,2947,2568.77,Dinamica
1000,81000,2708,2223.64,Dinamica
2000,81000,3347,5588.47,Dinamica
2000,81000,4218,5440.03,Dinamica
2000,81000,3497,5523.64,Dinamica
2000,81000,3761,5155.64,Dinamica
2000,81000,3081,5602.08,Dinamica
2000,81000,3140,5624.2,Dinamica
2000,81000,3451,5451.32,Dinamica
2000,81000,3181,5498.24,Dinamica
2000,81000,3180,5628.31,Dinamica
2000,81000,3531,5003.68,Dinamica
3000,81000,4072,8106.97,Dinamica
3000,81000,4324,8934.52,Dinamica
3000,81000,4152,8536.42,Dinamica
3000,81000,4135,8582.21,Dinamica
3000,81000,5050,7207.04,Dinamica
3000,81000,4578,9114.14,Dinamica
3000,81000,4110,9546.71,Dinamica
3000,81000,4492,8958.66,Dinamica
3000,81000,4398,9001.08,Dinamica
3000,81000,4370,8753.88,Dinamica
4000,81000,5426,11363,Dinamica
4000,81000,4581,12802,Dinamica
4000,81000,5263,11741.6,Dinamica
4000,81000,4721,12974.5,Dinamica
4000,81000,5429,11560.3,Dinamica
4000,81000,5030,12435,Dinamica
4000,81000,5408,11698,Dinamica
4000,81000,6001,11041.9,Dinamica
4000,81000,5063,11480.7,Dinamica
4000,81000,4881,10960.6,Dinamica
5000,81000,5264,17192.7,Dinamica
5000,81000,5468,16358.6,Dinamica
5000,81000,5355,14688.6,Dinamica
5000,81000,6153,15519.6,Dinamica
5000,81000,5551,15688.7,Dinamica
5000,81000,5822,16208.9,Dinamica
5000,81000,5713,14944.2,Dinamica
5000,81000,5088,15892.5,Dinamica
5000,81000,5567,16298.5,Dinamica
5000,81000,5579,16738.9,Dinamica
6000,81000,6000,19102.6,Dinamica
6000,81000,5687,19629.2,Dinamica
6000,81000,5867,20066.2,Dinamica
6000,81000,6867,18545.5,Dinamica
6000,81000,6348,19041.3,Dinamica
6000,81000,5868,18236.3,Dinamica
6000,81000,6195,18884.5,Dinamica
6000,81000,6023,20330.4,Dinamica
6000,81000,5153,19745.8,Dinamica
6000,81000,6501,18676.7,Dinamica
7000,81000,6959,24991.6,Dinamica
7000,81000,7420,20377.7,Dinamica
7000,81000,7065,21653.9,Dinamica
7000,81000,7177,23009.5,Dinamica
7000,81000,6726,21749.6,Dinamica
7000,81000,6622,24109.8,Dinamica
7000,81000,6303,25200.2,Dinamica
7000,81000,6897,22574.1,Dinamica
7000,81000,6802,21663.4,Dinamica
7000,81000,5986,22442.5,Dinamica
8000,81000,7158,27785.8,Dinamica
8000,81000,7211,27501.9,Dinamica
8000,81000,7854,26725,Dinamica
8000,81000,7014,27669.9,Dinamica
8000,81000,7122,27179.2,Dinamica
8000,81000,6163,27477,Dinamica
8000,81000,6998,26969.1,Dinamica
8000,81000,7817,26801.8,Dinamica
8000,81000,7149,26696.3,Dinamica
8000,81000,6788,26482.4,Dinamica
9000,81000,7280,30257.3,Dinamica
9000,81000,7678,28485.8,Dinamica
9000,81000,6965,32501.6,Dinamica
9000,81000,7852,28748.4,Dinamica
9000,81000,7382,29806,Dinamica
9000,81000,8090,28782.8,Dinamica
9000,81000,8538,31286.4,Dinamica
9000,81000,7372,32116.9,Dinamica
9000,81000,7505,32246.4,Dinamica
9000,81000,7955,29586.8,Dinamica
1000,82000,2785,2158.56,Dinamica
1000,82000,2373,2355.44,Dinamica
1000,82000,2663,2142.27,Dinamica
1000,82000,2376,2527.2,Dinamica
1000,82000,2574,2653.05,Dinamica
1000,82000,2023,2475.19,Dinamica
1000,82000,2783,2466.45,Dinamica
1000,82000,2800,2316.75,Dinamica
1000,82000,2358,2393.49,Dinamica
1000,82000,2532,2474.84,Dinamica
2000,82000,3698,5307.04,Dinamica
2000,82000,3313,5460.19,Dinamica
2000,82000,3546,5770.35,Dinamica
2000,82000,3573,5445.1,Dinamica
2000,82000,3402,5536.06,Dinamica
2000,82000,3616,5431.46,Dinamica
2000,82000,3531,5118.48,Dinamica
2000,82000,3548,5682.36,Dinamica
2000,82000,3726,5865.55,Dinamica
2000,82000,3047,5695.69,Dinamica
3000,82000,4091,9382.29,Dinamica
3000,82000,5029,7987.18,Dinamica
3000,82000,4495,8939.38,Dinamica
3000,82000,5089,8358.07,Dinamica
3000,82000,3858,9468.9,Dinamica
3000,82000,3736,9525.43,Dinamica
3000,82000,4271,9217.98,Dinamica
3000,82000,4181,8839.59,Dinamica
3000,82000,4557,9054.25,Dinamica
3000,82000,4299,9069.93,Dinamica
4000,82000,5349,12063.5,Dinamica
4000,82000,5249,12222.1,Dinamica
4000,82000,5211,12612.1,Dinamica
4000,82000,4928,12196.2,Dinamica
4000,82000,5124,12054.7,Dinamica
4000,82000,4352,12727.9,Dinamica
4000,82000,4877,12065.7,Dinamica
4000,82000,5050,12001.5,Dinamica
4000,82000,5281,11416.8,Dinamica
4000,82000,5181,12122.3,Dinamica
5000,82000,5872,15505.5,Dinamica
5000,82000,5238,16844.7,Dinamica
5000,82000,5526,14871,Dinamica
5000,82000,4891,16253.1,Dinamica
5000,82000,5490,16379.5,Dinamica
5000,82000,5459,16096,Dinamica
5000,82000,6632,15517.2,Dinamica
5000,82000,5893,16127.8,Dinamica
5000,82000,6001,15520.8,Dinamica
5000,82000,5476,16216.8,Dinamica
6000,82000,6141,20091.9,Dinamica
6000,82000,5787,19509.9,Dinamica
6000,82000,6083,20327.1,Dinamica
6000,82000,6475,18591.6,Dinamica
6000,82000,6273,20692.1,Dinamica
6000,82000,6490,20314.5,Dinamica
6000,82000,6769,20218.7,Dinamica
6000,82000,6043,19693.4,Dinamica
6000,82000,6291,20036.6,Dinamica
6000,82000,6148,19259.3,Dinamica
7000,82000,6847,22927.4,Dinamica
7000,82000,6359,24548.8,Dinamica
7000,82000,6744,24188,Dinamica
7000,82000,6923,23881.4,Dinamica
7000,82000,7677,22902,Dinamica
7000,82000,7111,23740.4,Dinamica
7000,82000,6697,23703.6,Dinamica
7000,82000,7026,24585.7,Dinamica
7000,82000,7016,23740.5,Dinamica
7000,82000,6877,23062.9,Dinamica
8000,82000,7265,26355.5,Dinamica
8000,82000,7287,29104.8,Dinamica
8000,82000,7190,25671.7,Dinamica
8000,82000,7435,28209.1,Dinamica
8000,82000,7681,26672.8,Dinamica
8000,82000,7836,27153.9,Dinamica
8000,82000,7873,27902.4,Dinamica
8000,82000,7337,28487.6,Dinamica
8000,82000,7073,25006.7,Dinamica
8000,82000,7740,27798.8,Dinamica
9000,82000,7747,29038.2,Dinamica
9000,82000,7967,30668.3,Dinamica
9000,82000,7525,32024.9,Dinamica
9000,82000,7936,32259.2,Dinamica
9000,82000,6984,31866.5,Dinamica
9000,82000,8623,28939.3,Dinamica
9000,82000,7482,33140.4,Dinamica
9000,82000,7353,29754.2,Dinamica
9000,82000,7428,30561.6,Dinamica
9000,82000,7702,30160.8,Dinamica
1000,83000,2647,2512.35,Dinamica
1000,83000,2419,2513.74,Dinamica
1000,83000,2607,2296.79,Dinamica
1000,83000,2315,2292.51,Dinamica
1000,83000,2710,2453.97,Dinamica
1000,83000,2190,2373.73,Dinamica
1000,83000,2679,2560.54,Dinamica
1000,83000,2311,2427.84,Dinamica
1000,83000,2435,2621.58,Dinamica
1000,83000,3007,2441.66,Dinamica
2000,83000,3825,5398.99,Dinamica
2000,83000,3354,5473.1,Dinamica
2000,83000,3561,5553.07,Dinamica
2000,83000,3444,5856.88,Dinamica
2000,83000,3876,5455.51,Dinamica
2000,83000,3403,5999.05,Dinamica
2000,83000,3711,5755.79,Dinamica
2000,83000,3943,5597.26,Dinamica
2000,83000,3629,5697.55,Dinamica
2000,83000,3764,5617.94,Dinamica
3000,83000,4276,8932.19,Dinamica
3000,83000,4545,8940.4,Dinamica
3000,83000,4256,9193.74,Dinamica
3000,83000,4632,8064.53,Dinamica
3000,83000,4371,8878.44,Dinamica
3000,83000,4293,8801.86,Dinamica
3000,83000,4221,8313.28,Dinamica
3000,83000,4495,8972.47,Dinamica
3000,83000,4472,7841.76,Dinamica
3000,83000,4538,8964.55,Dinamica
4000,83000,5094,12593.4,Dinamica
4000,83000,5836,11693.8,Dinamica
4000,83000,5008,12500.1,Dinamica
4000,83000,4897,12617,Dinamica
4000,83000,4500,12281.8,Dinamica
4000,83000,5393,12696.4,Dinamica
4000,83000,5059,12739,Dinamica
4000,83000,5669,11884.1,Dinamica
4000,83000,5279,12818.6,Dinamica
4000,83000,5168,12242.6,Dinamica
5000,83000,5428,18028.7,Dinamica
5000,83000,6021,16046.8,Dinamica
5000,83000,5887,16468.4,Dinamica
5000,83000,5880,16366.9,Dinamica
5000,83000,5929,16679.2,Dinamica
5000,83000,5902,15514.3,Dinamica
5000,83000,5629,15788.4,Dinamica
5000,83000,5607,16548.5,Dinamica
5000,83000,6105,16065.7,Dinamica
5000,83000,6054,15621.6,Dinamica
6000,83000,5988,20323.8,Dinamica
6000,83000,5213,19039.3,Dinamica
6000,83000,5678,19873.3,Dinamica
6000,83000,5958,20754.6,Dinamica
6000,83000,6352,18798.7,Dinamica
6000,83000,6401,18910.1,Dinamica
6000,83000,6370,20351.9,Dinamica
6000,83000,6446,21235.3,Dinamica
6000,83000,6454,19768.8,Dinamica
6000,83000,6135,20513.9,Dinamica
7000,83000,6621,24550.9,Dinamica
7000,83000,7652,23464.5,Dinamica
7000,83000,6204,24364,Dinamica
7000,83000,7163,24175,Dinamica
7000,83000,7137,23326.6,Dinamica
7000,83000,6087,23364.4,Dinamica
7000,83000,6744,22655.6,Dinamica
7000,83000,6463,23430.1,Dinamica
7000,83000,6544,23938.2,Dinamica
7000,83000,6663,22990.2,Dinamica
8000,83000,7720,27387.8,Dinamica
8000,83000,6800,28551.8,Dinamica
8000,83000,7443,26400.6,Dinamica
8000,83000,7694,27602.7,Dinamica
8000,83000,6401,27717.7,Dinamica
8000,83000,7790,27805.6,Dinamica
8000,83000,7034,27443.2,Dinamica
8000,83000,7950,26501,Dinamica
8000,83000,7209,26450.2,Dinamica
8000,83000,7356,27231,Dinamica
9000,83000,7198,30798,Dinamica
9000,83000,7229,32601.5,Dinamica
9000,83000,7809,32164,Dinamica
